DATAFLOW,LAST UPDATE,freq,indic,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2014-06,-4.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2014-07,-3.7,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2014-08,-4.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2014-09,-5.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2014-10,-5.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2014-11,-3.9,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2014-12,-4.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2015-01,-3.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2015-02,-2.9,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2015-03,-0.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2015-04,-1.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2015-05,-1.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2015-06,-1.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2015-07,-1.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2015-08,-2.0,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2015-09,-1.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2015-10,-1.9,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2015-11,-2.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2015-12,-1.7,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2016-01,-2.0,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2016-02,-2.7,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2016-03,-1.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2016-04,-2.0,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2016-05,-2.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2016-06,-1.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2016-07,-2.0,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2016-08,-2.7,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2016-09,-0.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2016-10,-0.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2016-11,-0.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2016-12,1.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2017-01,2.0,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2017-02,3.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2017-03,3.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2017-04,4.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2017-05,4.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2017-06,5.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2017-07,6.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2017-08,5.9,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2017-09,7.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2017-10,8.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2017-11,9.0,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2017-12,9.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2018-01,9.7,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2018-02,8.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2018-03,7.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2018-04,8.0,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2018-05,6.7,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2018-06,7.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2018-07,5.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2018-08,4.9,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2018-09,5.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2018-10,4.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2018-11,4.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2018-12,2.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2019-01,0.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2019-02,-0.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2019-03,-1.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2019-04,-3.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2019-05,-2.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2019-06,-5.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2019-07,-7.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2019-08,-5.7,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2019-09,-8.0,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2019-10,-8.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2019-11,-7.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2019-12,-8.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2020-01,-5.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2020-02,-4.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2020-03,-10.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2020-04,-36.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2020-05,-29.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2020-06,-21.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2020-07,-15.0,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2020-08,-10.7,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2020-09,-8.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2020-10,-6.0,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2020-11,-7.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2020-12,-3.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2021-01,-2.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2021-02,-0.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2021-03,4.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2021-04,7.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2021-05,9.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2021-06,11.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2021-07,13.9,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2021-08,13.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2021-09,13.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2021-10,14.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2021-11,13.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2021-12,13.9,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2022-01,13.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2022-02,13.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2022-03,8.9,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2022-04,7.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2022-05,6.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2022-06,6.9,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2022-07,3.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2022-08,1.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2022-09,-0.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2022-10,-1.2,
